Gia_Thuc_Te,Du_Doan_Lasso,Du_Doan_Poly_Ridge,Chenh_Lech_Lasso
131300.0,162669.92929907478,175251.614908706,31369.929299074778
278300.0,311541.5677744085,321705.5730244487,33241.5677744085
371700.0,259479.20192787924,247711.52258035803,-112220.79807212076
162500.0,95358.33421186637,115330.85957650752,-67141.66578813363
83300.0,141926.43544779133,117545.36883621171,58626.43544779133
313300.0,322842.0968217426,343192.07829816337,9542.096821742598
269900.0,252592.48472481364,250357.89687556925,-17307.515275186364
32500.0,113426.91419925887,105364.78719000318,80926.91419925887
347600.0,297010.92984746455,325786.3164606382,-50589.07015253545
313900.0,269716.48712902475,274939.43419040676,-44183.512870975246
232700.0,192638.3631806042,184534.29391851157,-40061.63681939579
426000.0,484696.4456724801,505492.2045035706,58696.4456724801
158200.0,136655.8738506656,154291.1294853566,-21544.12614933439
155400.0,226763.73621825484,223072.31335094647,71363.73621825484
157800.0,186640.15607289696,163714.7885367984,28840.156072896963
98300.0,140816.44939075987,126619.14749766578,42516.449390759866
192500.0,250680.96623681072,250646.35649675544,58180.966236810724
344200.0,286612.2005065762,305220.16714914143,-57587.79949342378
164400.0,196559.6709508951,193469.60687653394,32159.670950895088
274200.0,294650.6428506989,289471.4199707832,20450.642850698903
59300.0,31560.891162937944,46081.67572652003,-27739.108837062056
161300.0,176874.66334521957,170514.59097608575,15574.663345219567
183900.0,218201.57895444668,205978.62027390854,34301.57895444668
354100.0,280591.49549512094,324214.57239899633,-73508.50450487906
76100.0,71323.9809698681,74630.81159160384,-4776.019030131894
140200.0,201880.64356716818,188006.17887904812,61680.64356716818
108300.0,118279.67689542023,91458.57757947924,9979.676895420227
112500.0,147591.17852451047,137055.72314734908,35091.17852451047
132200.0,144079.67267071927,151518.172373511,11879.672670719272
214400.0,228603.17154312695,233317.33357811958,14203.171543126955
321800.0,321122.29787719226,353705.71278635773,-677.7021228077356
148000.0,199085.25712895195,193014.5724552483,51085.257128951955
68600.0,115415.2554257908,72746.02573717851,46815.255425790805
166700.0,280030.27839565056,288117.72846852295,113330.27839565056
409300.0,339948.27777641756,414694.45064305014,-69351.72222358244
105900.0,112877.05615127328,117433.19813423551,6977.056151273282
115100.0,149895.078109598,132317.53945025848,34795.07810959799
78200.0,110056.35300564337,94217.04373052745,31856.353005643366
108300.0,209897.6301174456,199092.4369849148,101597.6301174456
247600.0,257480.52276400593,257461.1999158889,9880.522764005931
191500.0,186289.14039360854,174574.69059180038,-5210.859606391459
342700.0,326684.76841720205,336929.09983615525,-16015.231582797947
56500.0,41343.51246935743,68844.50891733475,-15156.487530642567
111800.0,126457.1180877793,119467.44246678302,14657.118087779294
365800.0,358365.1233193817,341913.2191003093,-7434.876680618327
340500.0,299262.6040393299,307873.62253340584,-41237.39596067008
71900.0,104823.00385850843,58441.76968725107,32923.003858508426
158600.0,205257.62106347055,167951.32023115366,46657.62106347055
267000.0,221636.69980353196,227188.42279656886,-45363.300196468044
84500.0,126873.93317482944,89222.13646121837,42373.933174829435
182600.0,225141.61731582083,229529.24924376054,42541.617315820826
71200.0,95146.30202761956,102183.42140154715,23946.30202761956
192600.0,229919.69760878893,229959.5762914648,37319.697608788934
275000.0,268037.415491123,254578.69910899037,-6962.584508877015
96200.0,158313.75253451944,128913.23701482134,62113.752534519444
384600.0,304240.6214739764,340060.30983055616,-80359.37852602359
96100.0,118744.79883605248,111516.45121056036,22644.798836052476
499100.0,323853.96297039837,329854.5372808267,-175246.03702960163
47100.0,67899.53720712928,77653.70556981985,20799.53720712928
119800.0,158073.99407909642,136593.53306772147,38273.99407909642
148200.0,171158.26636952374,175260.41078024742,22958.266369523742
238700.0,247904.68943280337,253344.09365606605,9204.689432803367
187500.0,186342.06551804618,190645.26823992215,-1157.9344819538237
328400.0,230827.90735622472,247780.47189366317,-97572.09264377528
181800.0,210452.27015863307,180908.18183409044,28652.270158633066
174600.0,183452.3455678461,179315.82516887758,8852.345567846089
200600.0,234995.52974128578,227745.77462267745,34395.529741285776
232900.0,247839.63072246517,245936.41131242324,14939.630722465168
340000.0,251858.10059686782,301323.7960800354,-88141.89940313218
497400.0,263187.0925726346,324164.6456812341,-234212.90742736543
136300.0,86193.86375058872,123718.46589497454,-50106.136249411284
94600.0,129493.59492710078,90066.33194591396,34893.594927100785
140400.0,199711.10919056082,182479.43180935679,59311.10919056082
112500.0,132034.40191458917,126994.01983176015,19534.401914589165
212200.0,214452.01488316368,251102.8405617039,2252.014883163676
107400.0,134077.09219266422,109697.62284348242,26677.09219266422
137200.0,132778.72350555114,126502.02701312123,-4421.276494448859
157500.0,184278.69542002343,167956.556314706,26778.695420023432
87100.0,136478.16259495023,80828.0009239222,49378.162594950234
333300.0,242331.60808168107,301819.55081373866,-90968.39191831893
350000.0,260355.4884532228,328426.3773251205,-89644.51154677721
211500.0,245325.7142849831,232052.84858701733,33825.714284983114
92600.0,122294.7441971764,107022.43380968936,29694.744197176406
263800.0,265809.57598394214,267073.16223199165,2009.575983942137
110500.0,121789.27678164863,105176.15840626799,11289.27678164863
67500.0,4154.9008665927395,94087.47282407086,-63345.09913340726
115000.0,104183.52603067861,117450.58453659907,-10816.473969321392
197300.0,228112.7126282107,203140.31036527024,30812.71262821069
128100.0,145060.62966660387,126329.99635829733,16960.62966660387
201200.0,208605.41889477975,221625.835524104,7405.418894779752
225000.0,92175.54258347476,92274.53985380131,-132824.45741652523
84000.0,71239.77775707984,79857.3678058921,-12760.222242920165
383000.0,349353.7441333345,369855.1659410514,-33646.25586666551
133900.0,208574.84742683973,203583.63197660478,74674.84742683973
176900.0,211408.99816455285,212121.89538761947,34508.998164552846
290000.0,225913.18631534034,231864.33491716377,-64086.81368465966
192300.0,231187.18620520426,211134.40737781307,38887.186205204256
38800.0,146395.4336914279,130576.89519366954,107595.4336914279
252100.0,255422.0214465831,261596.1757266863,3322.021446583094
138100.0,186919.23527753283,148162.68439589627,48819.23527753283
205600.0,186048.67530010507,148392.6876459818,-19551.324699894933
99500.0,112887.20941771766,117248.26578793323,13387.209417717662
475000.0,215863.54768138097,247328.88264909034,-259136.45231861903
70700.0,138623.3323252371,97330.11644148515,67923.3323252371
222800.0,249522.50400931266,251365.36083253377,26722.50400931266
302600.0,299198.85835962626,296402.4137661917,-3401.1416403737385
225000.0,222128.49045758686,204474.02278585115,-2871.509542413143
107800.0,139512.3296905373,96595.38687242412,31712.3296905373
356600.0,340052.5407448852,350497.8045265201,-16547.45925511478
170400.0,228975.3262947639,210522.0237227945,58575.32629476389
225000.0,240225.06094508845,206756.2968707307,15225.060945088451
260300.0,174805.69160104496,181065.00185434538,-85494.30839895504
136500.0,117579.11025029389,131943.07137071333,-18920.88974970611
127500.0,177729.40124863794,178952.50235678084,50229.401248637936
264100.0,244813.97106325632,251585.44662811293,-19286.028936743678
318500.0,265655.7970187567,302547.98703610356,-52844.20298124332
215200.0,216847.17291220668,186511.4469438348,1647.1729122066754
183100.0,212774.8353679137,189050.8691059733,29674.835367913707
166100.0,91967.52583106265,133496.6340132077,-74132.47416893735
176700.0,125712.85201265653,129706.33457427114,-50987.14798734347
118600.0,126668.9019809182,129157.91684009554,8068.901980918206
144000.0,220301.05056890272,182585.29517505373,76301.05056890272
336300.0,243224.42026695455,251358.62686459333,-93075.57973304545
227900.0,228371.8389985396,245837.59074733005,471.8389985396061
97200.0,158559.95430790115,144920.25746418603,61359.95430790115
463600.0,267446.25705917814,284832.9246665456,-196153.74294082186
137300.0,180738.36794930685,196424.2506495218,43438.36794930685
100000.0,107482.6749793108,107010.88555309315,7482.674979310803
202300.0,333896.6100122319,347965.19801106217,131596.61001223192
186500.0,240961.2684685213,231603.08661634327,54461.2684685213
59700.0,67141.91269651613,56297.714255127794,7441.912696516127
187300.0,224362.84516852803,195572.92405527286,37062.84516852803
342600.0,282079.92989582045,270584.5502509266,-60520.070104179555
80600.0,65924.36820926845,114133.8893986688,-14675.631790731553
159300.0,169364.0197119161,164160.16168616494,10064.019711916102
166900.0,179461.96406280604,198273.84150444678,12561.964062806044
91500.0,123840.87109604242,122154.8306404175,32340.87109604242
160300.0,160549.06221827253,153424.22198081276,249.06221827253466
158100.0,158024.96449038235,133523.54400219236,-75.03550961764995
225000.0,271258.8375035735,260713.70316823365,46258.83750357351
158600.0,244476.2512689773,246547.06408144993,85876.2512689773
206300.0,221776.55833131267,203531.4194587654,15476.55833131267
178300.0,210051.59163679264,203164.92504974603,31751.59163679264
287100.0,311605.5898103871,312198.41509985103,24505.589810387115
319200.0,260741.1580426002,305863.4636064718,-58458.841957399796
127100.0,144882.14453739824,109416.2424438671,17782.144537398242
176100.0,160247.47518774844,158812.28465048617,-15852.524812251562
144600.0,194498.3732451674,190323.17434194384,49898.3732451674
261400.0,292033.926001724,283673.5621450442,30633.926001723972
94800.0,103821.77235236128,77193.83967849391,9021.77235236128
214600.0,193889.50518891212,194854.6014245018,-20710.494811087876
151000.0,197971.3472513068,175753.41140543035,46971.34725130681
194700.0,213388.3826352505,204780.13807635088,18688.382635250513
70000.0,121345.22304202332,83549.05774145029,51345.223042023325
338200.0,302486.6584629104,325948.7516313143,-35713.34153708961
189000.0,211511.6894854876,238127.24242289568,22511.689485487586
231900.0,244674.65034763416,231223.67899257079,12774.65034763416
275000.0,231845.95275679394,226924.86703112593,-43154.04724320606
182900.0,212594.6041647738,195637.6666699408,29694.604164773802
164100.0,217868.88864439394,209244.88061392913,53768.88864439394
202200.0,144026.76884874268,140244.7077566083,-58173.23115125732
130800.0,122814.70616455858,125774.650174541,-7985.293835441422
122200.0,111198.77729192433,109795.02563625781,-11001.222708075671
147600.0,170415.86441203806,156795.16182801212,22815.864412038063
51600.0,40041.69064570885,53271.152283473144,-11558.309354291152
207400.0,239710.84771572473,270162.3897291786,32310.847715724725
262500.0,261408.90115170446,255058.80542634876,-1091.0988482955436
167700.0,187066.98498317876,169502.61811058153,19366.984983178758
286600.0,286225.25275920966,285544.723499377,-374.7472407903406
229000.0,261261.18494501594,263869.880180229,32261.184945015935
147500.0,210864.78036484466,190628.22444724003,63364.78036484466
430900.0,317784.2836404152,327105.352495149,-113115.71635958483
67900.0,39919.93385246731,67199.40056552444,-27980.066147532692
101400.0,151857.46582175224,127838.13756657278,50457.46582175224
170500.0,141730.0167405716,161532.6667284164,-28769.98325942841
336000.0,253804.01689221855,259537.00394569588,-82195.98310778145
99200.0,126931.96413592217,119417.61144917089,27731.96413592217
90100.0,12151.039389415528,79888.08217761439,-77948.96061058447
112500.0,50921.66029248253,135230.39814504317,-61578.33970751747
87100.0,144614.75110623712,103038.4946373482,57514.75110623712
344100.0,330166.9853496674,340765.6783682207,-13933.014650332625
150000.0,145202.86911065277,133597.12544446602,-4797.130889347231
40400.0,135462.7195993804,120648.3421058656,95062.71959938039
252800.0,230275.5322365809,239312.64741223672,-22524.46776341909
259600.0,298328.7043005348,304376.0299186439,38728.704300534795
169600.0,157454.667609516,150003.91519971954,-12145.332390483993
166700.0,232017.0927474189,255620.50361704672,65317.09274741891
289800.0,312525.9616292,309606.540244672,22725.96162920003
186800.0,256188.20371101628,235035.2546588584,69388.20371101628
257800.0,200760.7524715467,176164.23931614656,-57039.2475284533
183100.0,168562.55794027064,164650.3475875155,-14537.442059729365
188600.0,273979.6455621392,281167.68532553094,85379.64556213922
251900.0,269968.9782698448,273408.67055627797,18068.97826984478
68100.0,103346.84433760046,72824.75466896653,35246.84433760046
152000.0,188787.4114523754,164913.32383052044,36787.41145237541
74400.0,108126.9879975885,105645.95486724997,33726.9879975885
135300.0,181447.06076433882,166783.61312566954,46147.06076433882
78800.0,91001.50383883523,85567.91715989358,12201.503838835226
105000.0,121569.46818366357,107936.98522633687,16569.468183663572
384600.0,274706.8814808767,308359.79726428376,-109893.1185191233
299200.0,245195.39896216383,271998.1113967833,-54004.60103783617
213100.0,203674.31154452622,206416.96020973014,-9425.688455473777
233300.0,202902.02671180983,210739.92584354812,-30397.973288190173
120800.0,161020.9181810919,133899.28716084067,40220.918181091896
78300.0,64493.672689998566,99475.16387401367,-13806.327310001434
84700.0,96754.39138167282,98717.86455133799,12054.391381672816
217900.0,240566.95270046327,263109.46625322266,22666.95270046327
105800.0,91038.95531941071,69026.84412625217,-14761.044680589286
284800.0,278632.9561755877,292707.2013685516,-6167.043824412278
110000.0,91028.56817861821,92923.10434710555,-18971.43182138179
87200.0,147696.8904155502,121161.57170215041,60496.89041555021
99200.0,122473.28854093926,69866.29979357363,23273.288540939262
370900.0,357268.1456869012,402734.5517635222,-13631.854313098826
322600.0,275862.4720071987,267429.29189293575,-46737.527992801275
118300.0,182755.62518485074,190801.844489218,64455.62518485074
178300.0,263270.7608950477,253628.70409785458,84970.76089504769
150800.0,176660.6416557752,145593.70013273295,25860.641655775195
116700.0,184021.14367367336,172960.6281895661,67321.14367367336
153000.0,108272.00497377671,129994.7787344873,-44727.99502622329
136200.0,211473.73104676374,157592.55914541447,75273.73104676374
347800.0,381442.0497017612,370434.78922239714,33642.04970176122
329800.0,335421.16514540015,349158.9367074853,5621.165145400155
125900.0,146461.07710995333,118592.73882625179,20561.07710995333
338900.0,258458.73263005543,248715.1752443976,-80441.26736994457
102700.0,144025.59923363937,143393.8260940948,41325.59923363937
137500.0,230765.06415275176,214159.54050565956,93265.06415275176
88300.0,119089.5912508044,107667.97415690435,30789.5912508044
309900.0,382736.7518671991,390171.9981262048,72836.75186719908
250800.0,292187.14757463394,328274.84240468196,41387.14757463394
126500.0,126007.57046158468,156479.85874771242,-492.4295384153229
226400.0,221861.28527316026,205160.59989860453,-4538.714726839738
127200.0,176360.36238588442,133488.65025803295,49160.36238588442
266900.0,242606.18899454176,250821.06414194126,-24293.811005458236
146200.0,154235.5959539107,165751.99133449656,8035.595953910699
137500.0,158588.59968282148,143042.0134173187,21088.599682821485
234300.0,285390.0657544962,343384.52354646474,51090.0657544962
240300.0,205225.7895156281,213780.54559028905,-35074.2104843719
381200.0,272138.136743442,274850.06683312205,-109061.86325655802
147500.0,128546.26323494052,114940.77902241232,-18953.736765059482
265500.0,227072.70862775604,235437.92560764047,-38427.291372243955
164000.0,88211.12901068947,133141.896531103,-75788.87098931053
197600.0,215416.92193968198,213579.18687641897,17816.921939681983
67500.0,144282.90833084108,130639.98554973025,76782.90833084108
218700.0,168972.45301702444,179471.87765575506,-49727.54698297556
144500.0,164918.1812142933,176693.17601487142,20418.18121429329
118500.0,163775.21869514885,162726.35823062944,45275.218695148855
207000.0,197857.15483388767,208006.59088915933,-9142.845166112325
120700.0,111058.21031607257,116869.15291825234,-9641.789683927433
177800.0,189618.53347891447,167289.77529123533,11818.533478914469
299400.0,283786.024097544,273674.1208611829,-15613.975902455975
183800.0,151465.82720329345,145383.68520395132,-32334.172796706553
160200.0,168182.9963318636,170892.07800699148,7982.9963318636
42500.0,39666.27881757874,41817.57149129214,-2833.7211824212573
368800.0,227294.8098279024,235417.57760730933,-141505.1901720976
92900.0,128078.47285848332,145747.4026876025,35178.47285848332
58800.0,115984.51627716607,75858.71615934317,57184.51627716607
134700.0,174058.5378615012,179102.56600777103,39358.53786150119
81400.0,103956.63678533652,106307.72651106826,22556.636785336523
124700.0,139993.04629962353,125778.54418109215,15293.04629962353
64800.0,61968.326890353856,78044.24328339196,-2831.6731096461444
204000.0,241247.47428372572,233750.83134687768,37247.47428372572
208600.0,226728.52205336594,237767.08101485742,18128.522053365945
85400.0,98496.05934665588,92502.99678513047,13096.059346655878
294100.0,276442.43522791396,277325.89129471115,-17657.564772086043
229200.0,282581.0139807217,292902.7987775309,53381.013980721706
388100.0,341122.1665240377,330802.5010657527,-46977.83347596228
151600.0,75583.10706285972,96572.27719325511,-76016.89293714028
114500.0,149468.98229095968,128446.15583334136,34968.982290959684
166800.0,236724.06419646885,216016.45073845322,69924.06419646885
175800.0,213565.34545024222,206844.8465081642,37765.345450242225
218800.0,245213.7681581059,255554.63328631534,26413.7681581059
55000.0,61815.64640233353,104450.31012176088,6815.646402333528
213800.0,230849.5216544658,218065.64358242974,17049.52165446579
91400.0,158603.9639014966,142263.68829349402,67203.96390149661
500000.0,282918.83818212023,289436.291944126,-217081.16181787977
160500.0,209276.20995669032,192866.79539456344,48776.20995669032
103100.0,139915.77845827385,126603.28723682652,36815.77845827385
60600.0,52726.90075944475,86354.10124775248,-7873.099240555253
270700.0,265634.5992724465,258799.85926299682,-5065.400727553526
238000.0,147280.87665848742,123040.73555393048,-90719.12334151258
190000.0,245416.11309632365,211223.95020443707,55416.11309632365
147500.0,156707.77327773764,129194.63387674789,9207.773277737637
302600.0,204573.6843164771,196163.83612977449,-98026.3156835229
178700.0,180251.62090452772,167371.14521338252,1551.620904527721
140400.0,189823.74064916943,175348.29694520246,49423.74064916943
128500.0,138208.54209985674,130079.48833768145,9708.542099856742
266700.0,244305.96159175038,277212.56744778703,-22394.038408249617
138500.0,113135.30835766486,128089.38368703246,-25364.691642335136
197400.0,209858.9898626413,198817.09320432882,12458.98986264129
183800.0,237356.7513237851,255479.8811577364,53556.75132378511
300000.0,233721.3819586236,277236.68664916727,-66278.61804137641
149300.0,158231.49691667003,149221.07305005382,8931.496916670032
267400.0,254792.76206051,221473.74991953786,-12607.237939490005
115300.0,93718.53423446632,109413.69562243955,-21581.465765533678
284200.0,250231.65429249086,253151.1767654334,-33968.34570750914
178900.0,277149.3564152857,257173.8229993698,98249.35641528573
397100.0,295625.64723255474,340022.52551153,-101474.35276744526
137500.0,137460.1670049145,158238.29788095548,-39.83299508551136
220500.0,199427.69501911258,192008.65274652652,-21072.30498088742
110700.0,67643.36937917382,96075.50189706049,-43056.63062082618
143800.0,137451.43323450332,124406.13893570806,-6348.566765496682
211900.0,192238.84738213438,172738.4016352441,-19661.15261786562
125200.0,149129.559883465,138130.82295118482,23929.559883465
59200.0,74305.04408576679,43278.81955922047,15105.044085766785
215800.0,280848.1236194114,289640.35468875023,65048.12361941137
220800.0,209065.56835179904,218497.42068675134,-11734.43164820096
87500.0,143541.821279914,192595.25292275514,56041.821279914
173800.0,245178.07698798916,236226.40262476332,71378.07698798916
227800.0,229466.68042604282,224010.4663669935,1666.680426042818
391200.0,340616.7767220543,442780.199229054,-50583.22327794571
234300.0,289057.7260688695,278267.7399197562,54757.726068869524
162500.0,200978.7147451631,165221.81518106468,38478.7147451631
208700.0,239704.4071349043,252343.3308701621,31004.407134904293
85400.0,97525.22171704366,77658.50033605153,12125.221717043663
84400.0,56887.59477732025,40415.72984939457,-27512.40522267975
163900.0,131331.145510448,130597.38110235333,-32568.854489552003
152500.0,187404.4639191717,153982.47363820038,34904.463919171714
107200.0,116686.36410759405,124836.36254956461,9486.364107594054
261000.0,252063.6240022921,241948.0454385873,-8936.375997707888
186800.0,228225.16255462746,230351.51492998717,41425.16255462746
144300.0,171370.37628099698,164639.39947818845,27070.376280996978
198100.0,258853.71661915397,223404.81094904873,60753.71661915397
128900.0,199884.15031062724,173132.53406162251,70984.15031062724
239400.0,299284.7005584697,277297.3830595488,59884.70055846969
210000.0,219415.1795958614,186723.28122571984,9415.17959586141
171200.0,149483.69021947143,162294.62386206895,-21716.309780528565
363300.0,204075.93802200508,227229.05944397987,-159224.06197799492
346700.0,329725.67465111887,335935.46887868096,-16974.32534888113
224100.0,244887.46066025636,279016.5178876529,20787.460660256358
212600.0,243292.43599260677,247296.5165346996,30692.43599260677
100000.0,16778.795952546032,105642.49812223701,-83221.20404745397
106400.0,103620.93806967186,113482.12038037271,-2779.061930328142
174600.0,174825.1433892865,174508.81326690986,225.1433892865025
99000.0,136930.54810153,141704.8537497011,37930.54810153
268600.0,243578.03846080886,251920.44564029336,-25021.961539191136
119200.0,155150.85126733637,130870.87447010339,35950.85126733637
495900.0,384263.1335406012,411481.31372614903,-111636.86645939882
251000.0,200524.81190413734,200321.24090523,-50475.18809586266
233300.0,270109.90824371326,286644.1845571365,36809.90824371326
67500.0,157547.5154138434,177110.185289389,90047.51541384339
258000.0,322635.4274559383,310222.8342531151,64635.427455938305
130000.0,280481.27517467283,254803.33522994924,150481.27517467283
165200.0,156505.501478757,144809.10952810297,-8694.49852124299
105300.0,77137.44945954734,67540.13397064724,-28162.550540452663
111400.0,196468.4462909869,195963.56143241798,85068.4462909869
62000.0,103657.59472385833,88632.31844781639,41657.59472385833
469400.0,440159.9759419835,418571.190938129,-29240.024058016483
150000.0,124932.98518548551,87983.84696014362,-25067.014814514492
161500.0,216221.5215416582,225845.39033941086,54721.52154165821
94700.0,110946.93743203345,124251.1373326877,16246.937432033446
237500.0,218749.50658495136,220954.49291327526,-18750.493415048637
260900.0,292119.35168571374,313603.79415896477,31219.351685713744
170400.0,200911.3058022532,183180.19571446843,30511.30580225319
81500.0,95431.75239528874,87181.55123062068,13931.752395288742
73400.0,104142.42540978976,83765.06042929733,30742.425409789765
181800.0,193888.83960439902,194535.38952643966,12088.839604399021
173800.0,200401.36917865876,191999.62827113474,26601.36917865876
398800.0,375511.2506888064,371008.57405591034,-23288.74931119359
197200.0,173231.12757503905,170091.35887684778,-23968.87242496095
188400.0,221324.4237570987,223837.75165461667,32924.4237570987
64900.0,69151.15932605526,63222.869391391985,4251.159326055262
203200.0,242350.66123403294,234167.00139456883,39150.661234032945
65800.0,114461.3088939208,81583.29998412455,48661.308893920796
159400.0,194529.0874295092,194105.77039403858,35129.08742950921
96800.0,152568.1616278328,133134.2971834637,55768.1616278328
207900.0,200216.31260758347,197706.47328816444,-7683.687392416527
331000.0,247713.11801832358,257643.07178084578,-83286.88198167642
159500.0,182452.60416375613,169867.13540278826,22952.60416375613
173900.0,113048.34423705013,129092.68408311678,-60851.65576294987
225000.0,194116.9680759106,232007.1741761914,-30883.031924089388
51300.0,79217.76415840638,39941.35927009751,27917.764158406382
225000.0,280595.19249571004,384323.20113191847,55595.19249571004
216900.0,261389.4804544479,255154.80363879935,44489.48045444791
345100.0,319293.7260725263,361490.72529857734,-25806.273927473696
230000.0,225184.32493894128,238989.20359360415,-4815.675061058719
122500.0,189787.62717045905,182549.58130084578,67287.62717045905
303600.0,341049.30014905555,288392.1119422378,37449.30014905555
90600.0,64658.896639559316,44527.989582805516,-25941.103360440684
221000.0,296417.4139567848,283577.71196864167,75417.41395678482
232500.0,240987.8487961121,217876.96084064845,8487.848796112114
138100.0,169619.75683498965,140794.03849972645,31519.756834989646
83600.0,78898.64977408435,64777.568292081676,-4701.350225915652
278200.0,298662.37504944595,294510.55509523227,20462.375049445953
84700.0,137104.33600793785,83581.29805825806,52404.33600793785
365000.0,306099.6990247931,372439.7900197974,-58900.30097520689
320000.0,290094.82087521255,352465.06947794487,-29905.17912478745
74300.0,185597.04802735525,180420.3367537998,111297.04802735525
251700.0,281019.08537534624,262807.51898682036,29319.085375346243
182700.0,216300.960612422,201567.4530338137,33600.960612422
243600.0,247921.15981625608,244924.23934012713,4321.159816256084
141600.0,125822.91180308674,129221.90990282357,-15777.08819691326
325000.0,166514.10440938297,150714.32427323077,-158485.89559061703
126500.0,196551.1469638255,188025.78860662092,70051.14696382551
131100.0,144491.98460012494,109854.47263648156,13391.984600124939
244900.0,293852.2900212069,303220.45588764,48952.29002120689
123100.0,164095.9022402145,138293.13856805192,40995.90224021449
483300.0,369901.51687802747,386447.18779080926,-113398.48312197253
279800.0,230359.9340583876,247404.32157918223,-49440.06594161241
109200.0,122221.21464823531,145449.9733405995,13021.214648235313
54400.0,48673.55308464685,48512.894746648206,-5726.446915353154
329300.0,350426.3919116678,349786.632940775,21126.39191166777
135900.0,143295.39935654597,130094.40788940806,7395.399356545968
219400.0,209840.56351464245,204293.14322847218,-9559.436485357553
229300.0,229670.69887421065,232054.99501575893,370.6988742106478
125700.0,133710.89014653425,131717.33110056588,8010.89014653425
156900.0,119292.89192914488,103082.69495328763,-37607.108070855116
203500.0,285594.0806086254,292954.78160039976,82094.08060862537
213400.0,256010.71210749305,250603.7825928842,42610.71210749305
100500.0,152423.36854748346,146557.70374926578,51923.368547483464
135800.0,157721.35191576494,146411.4668344629,21921.351915764943
191100.0,122273.03085220662,139033.35919802354,-68826.96914779338
132600.0,173243.5635627166,158478.14478857524,40643.56356271659
265600.0,274984.2328770854,275828.11212856934,9384.232877085393
255000.0,178389.490042771,191797.7770761383,-76610.50995722899
145800.0,201898.77146893967,168516.08375115998,56098.77146893967
350000.0,259639.09797327867,248475.76794385613,-90360.90202672133
205900.0,174271.2255591044,169599.60037951192,-31628.77444089559
132000.0,162486.4059327492,177926.75697152058,30486.405932749214
214000.0,244530.70942864777,238768.88146238553,30530.709428647766
166500.0,218194.32347987915,201720.5869592949,51694.32347987915
51700.0,62675.62647264586,77922.14264713664,10975.626472645861
106300.0,144250.3895608146,104619.46175207353,37950.3895608146
289600.0,257305.29014082305,253077.49564882566,-32294.709859176946
108700.0,111117.71126727924,108004.98577469744,2417.7112672792427
125900.0,145137.03902010497,144218.5555969311,19237.039020104974
225900.0,180020.74284692822,160913.13445711226,-45879.25715307178
70400.0,28739.262815527385,9360.092367375619,-41660.737184472615
93200.0,141824.36878849883,117418.32420273102,48624.36878849883
148300.0,203628.6997483651,201612.6922381879,55328.69974836509
233300.0,155659.2640291489,157648.27990134913,-77640.73597085109
112500.0,186527.3934053799,201292.35026747998,74027.3934053799
97900.0,73471.51323189973,93278.92345710703,-24428.486768100265
178900.0,211722.6878696247,190036.500478067,32822.6878696247
394700.0,245279.64500134345,269206.62390344474,-149420.35499865655
70100.0,10226.218162172649,85417.83247160402,-59873.78183782735
77400.0,100020.88285588058,98378.17354733178,22620.882855880584
93400.0,130277.98850804601,119396.46237068268,36877.98850804601
115000.0,161330.04617971223,162873.76548828912,46330.046179712226
84500.0,97666.74697195376,81318.33461658246,13166.746971953762
251900.0,264936.90573120036,240813.59175343573,13036.905731200357
64500.0,88461.15456347905,95815.41083143416,23961.154563479053
362500.0,202665.10736945603,181630.14145291477,-159834.89263054397
64700.0,113551.01658867973,86122.02218952891,48851.01658867973
355800.0,369491.5125061611,418761.349344802,13691.512506161118
53300.0,-15993.144320307038,171234.1820668181,-69293.14432030704
289600.0,298521.2284649942,368392.5716643444,8921.228464994172
150500.0,154667.01076823473,122792.90800178875,4167.01076823473
92500.0,144345.52491238344,98698.16145528908,51845.52491238344
293100.0,229244.39770838845,231009.93117973482,-63855.60229161155
117800.0,141452.43250049974,115324.22562282921,23652.432500499737
162300.0,239670.23494806804,233884.26977713013,77370.23494806804
183000.0,240734.3972819713,233496.2923310466,57734.397281971294
187100.0,229535.57486999244,236572.88444446534,42435.574869992444
409700.0,283348.08987591777,319993.1523990402,-126351.91012408223
294100.0,237728.99157772455,262648.05309725396,-56371.00842227545
103600.0,148983.29020325013,103625.18303730528,45383.29020325013
207600.0,250502.8515511808,258711.95749035006,42902.85155118079
146300.0,147765.9555598462,121308.67113615602,1465.9555598461884
41300.0,153461.13607648533,47572.25690585366,112161.13607648533
125000.0,107684.24076495442,99764.56188513144,-17315.75923504558
140900.0,151548.39774227497,155257.05374500464,10648.397742274974
254100.0,219738.99118497228,260746.70008311316,-34361.008815027715
275000.0,220590.3982734653,190261.57434058434,-54409.60172653469
145800.0,206092.6635501731,194501.41074420235,60292.66355017311
179200.0,137901.25276045117,128015.4663893582,-41298.74723954883
137500.0,196140.42203333127,182107.39950780035,58640.42203333127
243200.0,274623.4746098257,267123.1801147973,31423.474609825702
132600.0,113408.5590054507,126175.17944867077,-19191.440994549295
142000.0,152884.37564123428,136079.137010381,10884.375641234277
320000.0,199239.31677506628,186010.28341940482,-120760.68322493372
92600.0,81258.37450865578,97302.55461893513,-11341.625491344224
282000.0,292917.8572464598,307068.3621918494,10917.857246459811
181900.0,138218.4389380552,144336.45342741246,-43681.56106194481
226900.0,242789.38932969345,252937.11752765306,15889.389329693455
204500.0,232473.0780931585,214565.12344709563,27973.07809315849
